session,trial,person_001,person_002,person_003,person_004,person_005,person_006,person_007,person_008,person_009,person_010,person_011,person_012,person_013,person_014,person_015,person_016,person_017,person_018,person_019
014,9,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7878787878787878,0.6515151515151515,0.6515151515151515,0.7171717171717171,0.8232323232323232,0.7171717171717171,0.7676767676767676,0.8282828282828283,0.8383838383838383,0.8232323232323232,0.7676767676767676,0.8282828282828283,0.8232323232323232,0.8636363636363636,0.7878787878787878
014,10,0.6666666666666666,0.6666666666666666,0.40404040404040403,0.40404040404040403,0.7121212121212122,0.702020202020202,0.6565656565656566,0.6666666666666666,0.6666666666666666,0.7676767676767676,0.8535353535353535,0.7676767676767676,0.8535353535353535,0.8383838383838383,0.8535353535353535,0.8535353535353535,0.8535353535353535,0.8535353535353535,0.8434343434343434
014,mean,0.5,0.5601010101010102,0.652020202020202,0.6196969696969697,0.6595959595959596,0.6439393939393938,0.6636363636363637,0.6323232323232324,0.7272727272727273,0.7358585858585858,0.7454545454545454,0.741919191919192,0.7803030303030303,0.8045454545454547,0.747979797979798,0.7803030303030304,0.792929292929293,0.8095959595959595,0.7348484848484849
014,std_dev,0.16666666666666666,0.13966176145054243,0.11440146473341013,0.13268610126625105,0.14431017281169448,0.0627666234188728,0.08742481137010043,0.09301160166934787,0.08609592863579812,0.10456009266573707,0.1004072921856205,0.07971002696739567,0.08382164856702003,0.0787635937708768,0.08129430737631457,0.09147550817044593,0.07966361273992062,0.06821174053475647,0.07954345035153529
015,1,0.20408163265306123,0.6224489795918368,0.49489795918367346,0.336734693877551,0.6377551020408163,0.6887755102040817,0.6887755102040817,0.6887755102040817,0.7806122448979592,0.7857142857142857,0.7704081632653061,0.7704081632653061,0.8622448979591837,0.8163265306122449,0.7755102040816326,0.7908163265306123,0.8775510204081632,0.7704081632653061,0.7755102040816326
015,2,0.7959183673469388,0.7959183673469388,0.7959183673469388,0.7959183673469388,0.7959183673469388,0.7959183673469388,0.7959183673469388,0.7959183673469388,0.7959183673469388,0.5816326530612245,0.7346938775510204,0.5816326530612245,0.5816326530612245,0.5816326530612245,0.6530612244897959,0.6530612244897959,0.7806122448979592,0.7397959183673469,0.6785714285714286
015,3,0.7959183673469388,0.7959183673469388,0.7959183673469388,0.7959183673469388,0.6020408163265306,0.7704081632653061,0.7602040816326531,0.7602040816326531,0.7602040816326531,0.7602040816326531,0.7193877551020408,0.7193877551020408,0.7857142857142857,0.8622448979591837,0.8622448979591837,0.8112244897959183,0.8571428571428571,0.8622448979591837,0.8520408163265306
015,4,0.20408163265306123,0.6887755102040817,0.49489795918367346,0.6887755102040817,0.6632653061224489,0.6020408163265306,0.5867346938775511,0.47959183673469385,0.5561224489795918,0.5204081632653061,0.5561224489795918,0.5561224489795918,0.5561224489795918,0.6887755102040817,0.6887755102040817,0.6887755102040817,0.6887755102040817,0.8469387755102041,0.8622448979591837
015,5,0.7959183673469388,0.7959183673469388,0.7959183673469388,0.7959183673469388,0.7959183673469388,0.7959183673469388,0.7959183673469388,0.6173469387755102,0.7295918367346939,0.7295918367346939,0.7908163265306123,0.8316326530612245,0.8826530612244898,0.7295918367346939,0.6479591836734694,0.8724489795918368,0.6479591836734694,0.7091836734693877,0.8673469387755102
015,6,0.20408163265306123,0.5612244897959183,0.576530612244898,0.47959183673469385,0.6377551020408163,0.5153061224489796,0.6887755102040817,0.5153061224489796,0.5153061224489796,0.5153061224489796,0.7346938775510204,0.6173469387755102,0.6326530612244898,0.576530612244898,0.6173469387755102,0.7346938775510204,0.6530612244897959,0.7346938775510204,0.7346938775510204
015,7,0.7959183673469388,0.6785714285714286,0.576530612244898,0.6887755102040817,0.7346938775510204,0.6836734693877551,0.7295918367346939,0.7346938775510204,0.7295918367346939,0.7295918367346939,0.7346938775510204,0.6071428571428571,0.6989795918367347,0.6989795918367347,0.7040816326530612,0.7040816326530612,0.7448979591836735,0.8724489795918368,0.7040816326530612
015,8,0.7959183673469388,0.7959183673469388,0.7959183673469388,0.7959183673469388,0.7959183673469388,0.7959183673469388,0.7244897959183674,0.7244897959183674,0.7806122448979592,0.6887755102040817,0.7091836734693877,0.7602040816326531,0.7346938775510204,0.8010204081632653,0.8367346938775511,0.8112244897959183,0.8061224489795918,0.75,0.6326530612244898
015,9,0.7959183673469388,0.7959183673469388,0.7959183673469388,0.7959183673469388,0.7959183673469388,0.7959183673469388,0.7959183673469388,0.7959183673469388,0.7959183673469388,0.7959183673469388,0.7653061224489796,0.6632653061224489,0.7193877551020408,0.7040816326530612,0.7704081632653061,0.7704081632653061,0.8214285714285714,0.8163265306122449,0.8214285714285714
015,10,0.7959183673469388,0.7959183673469388,0.7959183673469388,0.7959183673469388,0.7959183673469388,0.7142857142857143,0.5918367346938775,0.7602040816326531,0.7857142857142857,0.6989795918367347,0.6428571428571429,0.7244897959183674,0.6836734693877551,0.7857142857142857,0.75,0.7653061224489796,0.75,0.75,0.75
015,mean,0.6183673469387756,0.7326530612244898,0.6918367346938776,0.6969387755102041,0.7255102040816327,0.7158163265306123,0.7158163265306122,0.6872448979591838,0.7229591836734695,0.6806122448979592,0.7158163265306123,0.6831632653061226,0.7137755102040816,0.7244897959183674,0.7306122448979592,0.7602040816326531,0.7627551020408163,0.7852040816326531,0.7678571428571428
015,std_dev,0.2712136635790191,0.08390336759457843,0.13006101794223968,0.1535909201814431,0.07706615342244574,0.09141199968255909,0.07414829462638817,0.10745944480694758,0.09677886918657866,0.09933137570316701,0.06557859295070624,0.08692805577295787,0.10306753870332154,0.09037959653716507,0.07790600814949548,0.06265339360411736,0.07674290283924144,0.056050510480409876,0.0778207580748132
016,1,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.82,0.77,0.84,0.835,0.825,0.8
016,2,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63
016,3,0.86,0.755,0.495,0.755,0.62,0.755,0.755,0.755,0.66,0.66,0.66,0.66,0.76,0.82,0.785,0.67,0.69,0.775,0.69
016,4,0.86,0.86,0.58,0.26,0.605,0.605,0.63,0.705,0.73,0.81,0.85,0.8,0.79,0.845,0.73,0.77,0.77,0.75,0.76
016,5,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.85,0.77,0.8,0.83
016,6,0.86,0.86,0.86,0.86,0.545,0.555,0.48,0.755,0.755,0.74,0.755,0.82,0.8,0.79,0.825,0.845,0.795,0.775,0.85
016,7,0.86,0.86,0.86,0.86,0.86,0.86,0.47,0.84,0.81,0.72,0.84,0.84,0.785,0.815,0.72,0.795,0.84,0.765,0.77
016,8,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.81,0.805,0.55,0.55,0.55,0.815,0.7,0.795,0.785,0.665,0.76,0.8
016,9,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.81,0.805,0.805,0.81,0.805,0.81,0.805,0.805,0.805,0.8,0.81
016,10,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.81,0.515,0.795,0.795,0.81,0.81,0.795,0.795,0.84,0.795,0.84,0.84
016,mean,0.86,0.8495000000000001,0.7955,0.7895000000000001,0.7790000000000001,0.7935000000000001,0.7495,0.8115,0.7665,0.766,0.7605,0.764,0.7915000000000001,0.7885,0.7715,0.783,0.7594999999999998,0.772,0.7779999999999999
016,std_dev,0.0,0.0315,0.13039267617469932,0.17925470705116783,0.12499599993599794,0.11173741539878215,0.15437697367159392,0.052870123888638654,0.1037075214244367,0.09565040512198576,0.10429405543941608,0.10365326815879951,0.061361632963929505,0.06667270805959512,0.061239284777012216,0.07197916365171242,0.06893656504352388,0.054644304369257,0.0661513416341649
017,1,0.8217821782178217,0.8217821782178217,0.8217821782178217,0.8217821782178217,0.8217821782178217,0.8217821782178217,0.8217821782178217,0.8217821782178217,0.8217821782178217,0.8217821782178217,0.6287128712871287,0.6287128712871287,0.6287128712871287,0.6287128712871287,0.5891089108910891,0.5841584158415841,0.5792079207920792,0.5297029702970297,0.5445544554455446
017,2,0.8217821782178217,0.8217821782178217,0.8217821782178217,0.8217821782178217,0.8217821782178217,0.8217821782178217,0.8217821782178217,0.8217821782178217,0.8217821782178217,0.8217821782178217,0.8217821782178217,0.8217821782178217,0.8217821782178217,0.8217821782178217,0.8217821782178217,0.8217821782178217,0.8217821782178217,0.7079207920792079,0.7079207920792079
017,3,0.8217821782178217,0.8217821782178217,0.8217821782178217,0.8217821782178217,0.8217821782178217,0.8217821782178217,0.8217821782178217,0.6089108910891089,0.7178217821782178,0.7574257425742574,0.7970297029702971,0.7574257425742574,0.806930693069307,0.7623762376237624,0.7326732673267327,0.7574257425742574,0.5247524752475248,0.6584158415841584,0.6584158415841584
017,4,0.8217821782178217,0.8217821782178217,0.8217821782178217,0.8217821782178217,0.4900990099009901,0.5891089108910891,0.6831683168316832,0.5346534653465347,0.6831683168316832,0.7326732673267327,0.7475247524752475,0.7475247524752475,0.7277227722772277,0.7079207920792079,0.7524752475247525,0.6782178217821783,0.6782178217821783,0.6287128712871287,0.6683168316831684
017,5,0.1782178217821782,0.6287128712871287,0.5544554455445545,0.2376237623762376,0.5544554455445545,0.2871287128712871,0.594059405940594,0.594059405940594,0.594059405940594,0.599009900990099,0.599009900990099,0.6287128712871287,0.6287128712871287,0.6287128712871287,0.6287128712871287,0.6287128712871287,0.6188118811881188,0.6881188118811881,0.7524752475247525
017,6,0.1782178217821782,0.6336633663366337,0.44554455445544555,0.5544554455445545,0.30198019801980197,0.47029702970297027,0.7376237623762376,0.7920792079207921,0.8217821782178217,0.8267326732673267,0.8217821782178217,0.801980198019802,0.8217821782178217,0.8217821782178217,0.8217821782178217,0.806930693069307,0.8168316831683168,0.8118811881188119,0.8217821782178217
017,7,0.1782178217821782,0.599009900990099,0.5247524752475248,0.5841584158415841,0.5247524752475248,0.5742574257425742,0.6039603960396039,0.6188118811881188,0.7079207920792079,0.5,0.6089108910891089,0.6089108910891089,0.6089108910891089,0.6831683168316832,0.6831683168316832,0.6534653465346535,0.698019801980198,0.6881188118811881,0.7376237623762376
017,8,0.8217821782178217,0.8217821782178217,0.801980198019802,0.7425742574257426,0.5643564356435643,0.594059405940594,0.7623762376237624,0.7623762376237624,0.7821782178217822,0.7821782178217822,0.801980198019802,0.801980198019802,0.7722772277227723,0.7574257425742574,0.7821782178217822,0.7574257425742574,0.698019801980198,0.6881188118811881,0.7326732673267327
017,9,0.8217821782178217,0.8217821782178217,0.8217821782178217,0.7475247524752475,0.801980198019802,0.801980198019802,0.6237623762376238,0.599009900990099,0.6336633663366337,0.6089108910891089,0.7475247524752475,0.7475247524752475,0.7475247524752475,0.7475247524752475,0.693069306930693,0.6881188118811881,0.7079207920792079,0.6633663366336634,0.7871287128712872
017,10,0.8217821782178217,0.8217821782178217,0.8217821782178217,0.8217821782178217,0.5495049504950495,0.7376237623762376,0.6633663366336634,0.6633663366336634,0.5693069306930693,0.5693069306930693,0.6534653465346535,0.6683168316831684,0.6633663366336634,0.7029702970297029,0.6534653465346535,0.6782178217821783,0.6237623762376238,0.6881188118811881,0.7079207920792079
017,mean,0.6287128712871286,0.7613861386138613,0.7257425742574257,0.6975247524752475,0.6252475247524752,0.651980198019802,0.7133663366336632,0.6816831683168317,0.7153465346534652,0.7019801980198019,0.7227722772277227,0.7212871287128714,0.7227722772277227,0.7262376237623762,0.7158415841584158,0.7054455445544554,0.6767326732673268,0.6752475247524752,0.7118811881188118
017,std_dev,0.2949182377941877,0.09263644863933516,0.14470695875244297,0.18070934417416187,0.17159089986927983,0.17199034381286116,0.0871188675805691,0.10181785598062129,0.09069679831496713,0.11505615086205108,0.0863432189331602,0.07640620425221087,0.07997769515546294,0.065378405069461,0.07589611048212593,0.07370254733573393,0.09017649806819268,0.0664621245419343,0.0729858118573549
018,1,0.06756756756756757,0.19369369369369369,0.20270270270270271,0.24324324324324326,0.3918918918918919,0.3738738738738739,0.2747747747747748,0.32882882882882886,0.40540540540540543,0.4864864864864865,0.3108108108108108,0.31981981981981983,0.31981981981981983,0.3333333333333333,0.35585585585585583,0.4954954954954955,0.43243243243243246,0.34684684684684686,0.3963963963963964
018,2,0.2927927927927928,0.3333333333333333,0.3783783783783784,0.32882882882882886,0.32882882882882886,0.24324324324324326,0.44144144144144143,0.30180180180180183,0.4369369369369369,0.33783783783783783,0.35585585585585583,0.44144144144144143,0.3333333333333333,0.36036036036036034,0.3963963963963964,0.4144144144144144,0.33783783783783783,0.40540540540540543,0.42792792792792794
018,3,0.25225225225225223,0.25225225225225223,0.28378378378378377,0.36936936936936937,0.35135135135135137,0.28378378378378377,0.27927927927927926,0.3063063063063063,0.30180180180180183,0.20270270270270271,0.2882882882882883,0.2747747747747748,0.2747747747747748,0.32432432432432434,0.35585585585585583,0.34234234234234234,0.42342342342342343,0.36036036036036034,0.35585585585585583
018,4,0.32432432432432434,0.3333333333333333,0.34684684684684686,0.32882882882882886,0.3063063063063063,0.32882882882882886,0.33783783783783783,0.32882882882882886,0.36486486486486486,0.35585585585585583,0.3333333333333333,0.32882882882882886,0.34234234234234234,0.36486486486486486,0.3108108108108108,0.3963963963963964,0.44144144144144143,0.3333333333333333,0.36936936936936937
018,5,0.32432432432432434,0.20270270270270271,0.04504504504504504,0.13513513513513514,0.2927927927927928,0.4594594594594595,0.38738738738738737,0.38738738738738737,0.34234234234234234,0.27927927927927926,0.3738738738738739,0.3333333333333333,0.4369369369369369,0.43243243243243246,0.45495495495495497,0.4594594594594595,0.45495495495495497,0.44594594594594594,0.4864864864864865
018,6,0.32432432432432434,0.28378378378378377,0.35135135135135137,0.3063063063063063,0.3108108108108108,0.32882882882882886,0.4774774774774775,0.2927927927927928,0.33783783783783783,0.43243243243243246,0.4099099099099099,0.3918918918918919,0.4009009009009009,0.38288288288288286,0.3108108108108108,0.44144144144144143,0.45495495495495497,0.4009009009009009,0.42342342342342343
018,7,0.32432432432432434,0.35585585585585583,0.2972972972972973,0.38288288288288286,0.3963963963963964,0.38738738738738737,0.35135135135135137,0.42342342342342343,0.32432432432432434,0.36036036036036034,0.42342342342342343,0.38288288288288286,0.38288288288288286,0.3153153153153153,0.4144144144144144,0.4144144144144144,0.4144144144144144,0.44594594594594594,0.3963963963963964
018,8,0.2927927927927928,0.3063063063063063,0.34684684684684686,0.33783783783783783,0.22972972972972974,0.24324324324324326,0.32882882882882886,0.36036036036036034,0.3108108108108108,0.35585585585585583,0.32432432432432434,0.28378378378378377,0.33783783783783783,0.2972972972972973,0.34234234234234234,0.34684684684684686,0.32882882882882886,0.36036036036036034,0.2972972972972973
018,9,0.32432432432432434,0.27927927927927926,0.36036036036036034,0.42342342342342343,0.43243243243243246,0.3918918918918919,0.2927927927927928,0.3063063063063063,0.5,0.5495495495495496,0.4954954954954955,0.4954954954954955,0.5,0.5135135135135135,0.5045045045045045,0.49099099099099097,0.34684684684684686,0.2747747747747748,0.3963963963963964
018,10,0.2927927927927928,0.2927927927927928,0.3333333333333333,0.3738738738738739,0.2702702702702703,0.26576576576576577,0.34234234234234234,0.2972972972972973,0.3108108108108108,0.4144144144144144,0.36936936936936937,0.3963963963963964,0.3918918918918919,0.35135135135135137,0.38288288288288286,0.45495495495495497,0.45495495495495497,0.45495495495495497,0.4009009009009009
018,mean,0.281981981981982,0.2833333333333333,0.2945945945945946,0.322972972972973,0.33108108108108103,0.33063063063063064,0.3513513513513513,0.33333333333333337,0.3635135135135136,0.3774774774774775,0.3684684684684685,0.3648648648648648,0.37207207207207205,0.36756756756756753,0.38288288288288286,0.4256756756756757,0.409009009009009,0.3828828828828829,0.395045045045045
018,std_dev,0.07494824121006513,0.05137702851000607,0.09610970249017832,0.07786541261652315,0.059256067637180346,0.06864604757314861,0.06370331362040968,0.04148059255214896,0.06146792116510356,0.09426799043996408,0.058308544595619474,0.06632490925876022,0.061373770559463414,0.060642074874041135,0.058869582892628974,0.050653148145922464,0.04850663288638488,0.05516868790052203,0.04694419891601006
019,1,0.49557522123893805,0.7256637168141593,0.8053097345132744,0.6592920353982301,0.7699115044247787,0.5663716814159292,0.7964601769911505,0.8053097345132744,0.7964601769911505,0.6769911504424779,0.7964601769911505,0.8053097345132744,0.7699115044247787,0.8053097345132744,0.7964601769911505,0.7168141592920354,0.7522123893805309,0.7566371681415929,0.6946902654867256
019,2,0.504424778761062,0.6814159292035398,0.6150442477876106,0.7566371681415929,0.5530973451327433,0.7345132743362832,0.6548672566371682,0.6548672566371682,0.5796460176991151,0.7212389380530974,0.8451327433628318,0.8451327433628318,0.8451327433628318,0.8451327433628318,0.8451327433628318,0.8451327433628318,0.8451327433628318,0.8451327433628318,0.8451327433628318
019,3,0.49557522123893805,0.6548672566371682,0.4911504424778761,0.5176991150442478,0.7389380530973452,0.7920353982300885,0.5,0.504424778761062,0.5309734513274337,0.5575221238938053,0.7743362831858407,0.7345132743362832,0.6238938053097345,0.7212389380530974,0.7477876106194691,0.5663716814159292,0.6017699115044248,0.7477876106194691,0.7654867256637168
019,4,0.504424778761062,0.504424778761062,0.4690265486725664,0.6858407079646017,0.8230088495575221,0.8141592920353983,0.8053097345132744,0.7876106194690266,0.7876106194690266,0.7876106194690266,0.7876106194690266,0.7876106194690266,0.7876106194690266,0.8008849557522124,0.7876106194690266,0.6504424778761062,0.668141592920354,0.8008849557522124,0.7787610619469026
019,5,0.504424778761062,0.504424778761062,0.504424778761062,0.6150442477876106,0.4911504424778761,0.49557522123893805,0.4557522123893805,0.7168141592920354,0.4911504424778761,0.831858407079646,0.7168141592920354,0.7831858407079646,0.6637168141592921,0.7300884955752213,0.7654867256637168,0.6106194690265486,0.8008849557522124,0.7610619469026548,0.8097345132743363
019,6,0.49557522123893805,0.49557522123893805,0.49557522123893805,0.7389380530973452,0.7433628318584071,0.8230088495575221,0.7256637168141593,0.7433628318584071,0.7699115044247787,0.7256637168141593,0.7256637168141593,0.7256637168141593,0.8230088495575221,0.8230088495575221,0.8230088495575221,0.8230088495575221,0.8230088495575221,0.8230088495575221,0.8230088495575221
019,7,0.504424778761062,0.504424778761062,0.5088495575221239,0.8141592920353983,0.5796460176991151,0.672566371681416,0.7876106194690266,0.7876106194690266,0.668141592920354,0.6548672566371682,0.7566371681415929,0.7123893805309734,0.7566371681415929,0.7123893805309734,0.7566371681415929,0.8008849557522124,0.7477876106194691,0.8097345132743363,0.7699115044247787
019,8,0.49557522123893805,0.4690265486725664,0.7035398230088495,0.5088495575221239,0.4823008849557522,0.7566371681415929,0.7876106194690266,0.6504424778761062,0.6504424778761062,0.6504424778761062,0.7433628318584071,0.7035398230088495,0.7699115044247787,0.7389380530973452,0.7433628318584071,0.7035398230088495,0.7212389380530974,0.7345132743362832,0.7566371681415929
019,9,0.504424778761062,0.7035398230088495,0.4778761061946903,0.5663716814159292,0.5796460176991151,0.49557522123893805,0.5176991150442478,0.5176991150442478,0.5176991150442478,0.5176991150442478,0.4823008849557522,0.7035398230088495,0.5752212389380531,0.7743362831858407,0.7522123893805309,0.7522123893805309,0.8097345132743363,0.7566371681415929,0.7123893805309734
019,10,0.504424778761062,0.504424778761062,0.7964601769911505,0.4646017699115044,0.6548672566371682,0.7964601769911505,0.6283185840707964,0.7831858407079646,0.7345132743362832,0.7831858407079646,0.7123893805309734,0.7123893805309734,0.7831858407079646,0.7920353982300885,0.7123893805309734,0.7123893805309734,0.7123893805309734,0.6902654867256637,0.6814159292035398
019,mean,0.5008849557522124,0.5747787610619469,0.5867256637168141,0.6327433628318584,0.6415929203539823,0.6946902654867256,0.665929203539823,0.695132743362832,0.6526548672566372,0.69070796460177,0.7340707964601771,0.7513274336283187,0.7398230088495575,0.7743362831858407,0.7730088495575221,0.718141592920354,0.7482300884955753,0.7725663716814158,0.7637168141592919
019,std_dev,0.004335380075722446,0.0971528672489486,0.1273567860750054,0.11164129820946173,0.11528225889898809,0.1233870800561655,0.12839866283716753,0.10548156577033904,0.11136474605806936,0.09528080677838471,0.09248634419458607,0.047524678166716995,0.08401954655871094,0.043847749174645984,0.03796295146690556,0.08634669775034469,0.07171554961364068,0.04412371986661207,0.05172261662372552
020,1,0.47058823529411764,0.5294117647058824,0.5565610859728507,0.7013574660633484,0.8280542986425339,0.8054298642533937,0.8552036199095022,0.8597285067873304,0.8733031674208145,0.8733031674208145,0.8054298642533937,0.8733031674208145,0.8054298642533937,0.8054298642533937,0.8552036199095022,0.8552036199095022,0.8144796380090498,0.7647058823529411,0.7601809954751131
020,2,0.5294117647058824,0.49321266968325794,0.8099547511312217,0.5610859728506787,0.7058823529411765,0.6063348416289592,0.7013574660633484,0.7058823529411765,0.755656108597285,0.755656108597285,0.8506787330316742,0.8506787330316742,0.8506787330316742,0.8506787330316742,0.8733031674208145,0.7194570135746606,0.7194570135746606,0.8733031674208145,0.8733031674208145
020,3,0.5294117647058824,0.5294117647058824,0.8506787330316742,0.4479638009049774,0.6561085972850679,0.8733031674208145,0.5248868778280543,0.6787330316742082,0.8733031674208145,0.6787330316742082,0.832579185520362,0.832579185520362,0.8733031674208145,0.8733031674208145,0.8733031674208145,0.8733031674208145,0.8733031674208145,0.8733031674208145,0.8733031674208145
020,4,0.5294117647058824,0.832579185520362,0.8823529411764706,0.5520361990950227,0.9049773755656109,0.8552036199095022,0.9049773755656109,0.8099547511312217,0.8642533936651584,0.8642533936651584,0.8733031674208145,0.8733031674208145,0.8733031674208145,0.8733031674208145,0.8733031674208145,0.8733031674208145,0.8733031674208145,0.8733031674208145,0.8733031674208145
020,5,0.47058823529411764,0.47058823529411764,0.5927601809954751,0.6470588235294118,0.5429864253393665,0.5203619909502263,0.6470588235294118,0.746606334841629,0.8823529411764706,0.755656108597285,0.755656108597285,0.755656108597285,0.8280542986425339,0.8823529411764706,0.8733031674208145,0.8733031674208145,0.8733031674208145,0.8823529411764706,0.8823529411764706
020,6,0.5294117647058824,0.5294117647058824,0.8054298642533937,0.7420814479638009,0.3936651583710407,0.8733031674208145,0.8823529411764706,0.8416289592760181,0.8190045248868778,0.8416289592760181,0.8733031674208145,0.9049773755656109,0.832579185520362,0.8597285067873304,0.9049773755656109,0.832579185520362,0.9049773755656109,0.8597285067873304,0.8597285067873304
020,7,0.5294117647058824,0.832579185520362,0.43891402714932126,0.6380090497737556,0.8823529411764706,0.8733031674208145,0.8733031674208145,0.8733031674208145,0.5339366515837104,0.832579185520362,0.8416289592760181,0.8823529411764706,0.8190045248868778,0.8416289592760181,0.8733031674208145,0.8823529411764706,0.8733031674208145,0.8823529411764706,0.8823529411764706
020,8,0.47058823529411764,0.9004524886877828,0.6561085972850679,0.7420814479638009,0.49321266968325794,0.8461538461538461,0.5475113122171946,0.5067873303167421,0.8054298642533937,0.5067873303167421,0.9049773755656109,0.5067873303167421,0.9049773755656109,0.9049773755656109,0.9049773755656109,0.9049773755656109,0.9049773755656109,0.9049773755656109,0.9049773755656109
020,9,0.5294117647058824,0.5294117647058824,0.6968325791855203,0.8235294117647058,0.8733031674208145,0.502262443438914,0.5339366515837104,0.5248868778280543,0.832579185520362,0.8733031674208145,0.8506787330316742,0.8733031674208145,0.832579185520362,0.8506787330316742,0.8054298642533937,0.8054298642533937,0.8190045248868778,0.8190045248868778,0.8461538461538461
020,10,0.47058823529411764,0.5475113122171946,0.497737556561086,0.583710407239819,0.6108597285067874,0.8280542986425339,0.5203619909502263,0.8190045248868778,0.8733031674208145,0.8552036199095022,0.8506787330316742,0.6968325791855203,0.8416289592760181,0.8190045248868778,0.8733031674208145,0.8416289592760181,0.8733031674208145,0.8597285067873304,0.8733031674208145
020,mean,0.5058823529411764,0.6194570135746605,0.6787330316742082,0.6438914027149321,0.6891402714932126,0.7583710407239819,0.6990950226244343,0.7366515837104072,0.8113122171945701,0.783710407239819,0.8438914027149321,0.8049773755656109,0.8461538461538461,0.8561085972850678,0.8710407239819004,0.8461538461538461,0.8529411764705882,0.8592760180995475,0.8628959276018099
020,std_dev,0.028817526385684456,0.15668723503024942,0.14755572159981875,0.10592585253339042,0.17078735812973672,0.1446152713515886,0.15682829706446488,0.12612670689726224,0.09997952330226711,0.11075902712297682,0.03872679359417124,0.11657095739656423,0.028402452174615775,0.028098053748886923,0.026248244366105292,0.04997900912754417,0.05285602464749713,0.03782816254936991,0.03715094710426428
021,1,0.6425339366515838,0.6425339366515838,0.4343891402714932,0.5294117647058824,0.6832579185520362,0.6108597285067874,0.6832579185520362,0.6470588235294118,0.7058823529411765,0.7692307692307693,0.8506787330316742,0.6108597285067874,0.5520361990950227,0.665158371040724,0.7104072398190046,0.5339366515837104,0.7013574660633484,0.8099547511312217,0.7058823529411765
021,2,0.6425339366515838,0.6425339366515838,0.6425339366515838,0.6153846153846154,0.6063348416289592,0.5656108597285068,0.7058823529411765,0.7058823529411765,0.7601809954751131,0.6199095022624435,0.7601809954751131,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.7058823529411765
021,3,0.6425339366515838,0.3891402714932127,0.7963800904977375,0.5882352941176471,0.6877828054298643,0.579185520361991,0.6832579185520362,0.7737556561085973,0.6832579185520362,0.5520361990950227,0.5067873303167421,0.5384615384615384,0.5565610859728507,0.7239819004524887,0.746606334841629,0.751131221719457,0.751131221719457,0.8054298642533937,0.8009049773755657
021,4,0.6425339366515838,0.39819004524886875,0.3936651583710407,0.6108597285067874,0.7013574660633484,0.5882352941176471,0.6380090497737556,0.6606334841628959,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.6244343891402715,0.5701357466063348,0.6787330316742082,0.6244343891402715,0.751131221719457,0.751131221719457,0.7420814479638009
021,5,0.6425339366515838,0.7013574660633484,0.6153846153846154,0.7239819004524887,0.5610859728506787,0.7149321266968326,0.5067873303167421,0.7013574660633484,0.4434389140271493,0.6787330316742082,0.669683257918552,0.7647058823529411,0.746606334841629,0.7239819004524887,0.7239819004524887,0.7239819004524887,0.7104072398190046,0.7737556561085973,0.7375565610859729
021,6,0.6425339366515838,0.6425339366515838,0.6425339366515838,0.6425339366515838,0.6425339366515838,0.6425339366515838,0.6425339366515838,0.6425339366515838,0.6425339366515838,0.6425339366515838,0.6018099547511312,0.6018099547511312,0.7058823529411765,0.7058823529411765,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.7692307692307693
021,7,0.6425339366515838,0.6425339366515838,0.39819004524886875,0.47058823529411764,0.3936651583710407,0.6832579185520362,0.7692307692307693,0.43891402714932126,0.8280542986425339,0.8280542986425339,0.7918552036199095,0.8280542986425339,0.8280542986425339,0.8280542986425339,0.8280542986425339,0.8280542986425339,0.8280542986425339,0.7918552036199095,0.7737556561085973
021,8,0.6425339366515838,0.6425339366515838,0.6425339366515838,0.6425339366515838,0.6425339366515838,0.6425339366515838,0.6244343891402715,0.6380090497737556,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.8054298642533937,0.7104072398190046,0.7737556561085973,0.8099547511312217,0.7285067873303167,0.751131221719457
021,9,0.6425339366515838,0.6425339366515838,0.6425339366515838,0.6425339366515838,0.6425339366515838,0.6425339366515838,0.6018099547511312,0.7918552036199095,0.7918552036199095,0.6425339366515838,0.7194570135746606,0.6425339366515838,0.665158371040724,0.8054298642533937,0.8054298642533937,0.8054298642533937,0.8054298642533937,0.7873303167420814,0.8552036199095022
